SessionId,ContactId,Start,RowIndex,Match Event Detail,Body Part,Shot Play,Conceder,Goalmouth y,Match Event Second,Goalmouth z,Match Event Half,x Source,Match Event Minute,y Source,Competition (Text)
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/25/20,1,Attempt,NULL,NULL,NULL,-1,5,-1,1,92.7,41,32.8,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/25/20,2,Attempt,NULL,NULL,NULL,-1,44,-1,2,76.4,83,62.2,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/25/20,3,Attempt,NULL,NULL,NULL,-1,48,-1,2,76.2,83,59,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/25/20,4,Keypass,NULL,NULL,NULL,-1,37,-1,2,90.6,87,69.2,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,0,Keypass,NULL,NULL,NULL,-1,5,-1,1,69.1,6,5.5,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,1,Keypass,NULL,NULL,NULL,-1,29,-1,1,93,19,75,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,2,Attempt,NULL,NULL,NULL,-1,58,-1,1,83.6,29,69.3,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,3,Goal,NULL,NULL,NULL,-1,58,-1,1,69.4,31,31.2,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,4,Attempt,NULL,NULL,NULL,-1,2,-1,2,79.7,47,71.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,5,Keypass,NULL,NULL,NULL,-1,32,-1,2,94.7,56,65.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,6,Goal,NULL,NULL,NULL,-1,13,-1,2,82.8,71,50.7,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,7,Attempt,NULL,NULL,NULL,-1,52,-1,2,87.3,72,63.9,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,8,Keypass,NULL,NULL,NULL,-1,43,-1,2,47.3,78,74.4,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,9,Attempt,NULL,NULL,NULL,-1,17,-1,2,79.8,79,59.2,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,10,Attempt,NULL,NULL,NULL,-1,54,-1,2,80.2,82,37.3,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,11,Interception to Attempt,NULL,NULL,NULL,-1,52,-1,2,79.1,82,14.9,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,9/25/20,12,Attempt,NULL,NULL,NULL,-1,39,-1,2,85.3,87,51.5,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,0,Keypass,NULL,NULL,NULL,-1,44,-1,1,87.9,4,9.2,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,1,Attempt,NULL,NULL,NULL,-1,48,-1,1,89.7,4,45.8,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,2,Interception to Attempt,NULL,NULL,NULL,-1,36,-1,1,71.3,4,23.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,3,Attempt,NULL,NULL,NULL,-1,46,-1,1,77.7,17,52.7,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,4,Keypass,NULL,NULL,NULL,-1,8,-1,1,99.5,18,0.6,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,5,Attempt,NULL,NULL,NULL,-1,11,-1,1,92.5,18,42.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,6,Attempt,NULL,NULL,NULL,-1,21,-1,1,81.9,33,65.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,7,Keypass,NULL,NULL,NULL,-1,58,-1,1,51.4,33,34.5,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,8,Attempt,NULL,NULL,NULL,-1,2,-1,1,89.5,34,37.3,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,9,Assist,NULL,NULL,NULL,-1,35,-1,1,69.8,39,4.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,10,Goal,right foot,regular play,E9AFFBC2-2446-4577-8D32-7D0391637C13,46.8,40,4.4,1,93.2,39,38.4,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,11,Interception to Goal,NULL,NULL,NULL,-1,30,-1,1,37.6,39,47.8,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,12,Keypass,NULL,NULL,NULL,-1,19,-1,2,87.6,45,14.9,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,13,Attempt,NULL,NULL,NULL,-1,20,-1,2,86.8,45,35.3,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,14,Keypass,NULL,NULL,NULL,-1,15,-1,2,94.6,60,34.1,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,15,Attempt,NULL,NULL,NULL,-1,16,-1,2,86,60,47.4,English Premier League
5899D86E-0DFF-40EF-A4E7-45B67FA7CA16,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/25/20,16,Attempt,NULL,NULL,NULL,-1,31,-1,2,88.5,78,50,English Premier League
D6091709-C2C6-424B-89AA-49D4CAFDB92B,4ED230C4-8D40-4A2D-80A2-00738179FA9F,11/21/20,0,Keypass,NULL,NULL,NULL,-1,23,-1,1,88.6,16,31.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,4ED230C4-8D40-4A2D-80A2-00738179FA9F,11/21/20,1,Interception to Attempt,NULL,NULL,NULL,-1,58,-1,2,47.4,76,46.4,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,0,Attempt,NULL,NULL,NULL,-1,31,-1,1,81.2,18,37.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,1,Attempt,NULL,NULL,NULL,-1,50,-1,1,82.2,28,41.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,2,Keypass,NULL,NULL,NULL,-1,25,-1,1,92.3,30,25.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,3,Attempt,NULL,NULL,NULL,-1,26,-1,2,92.7,45,40.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,4,Goal,NULL,NULL,NULL,-1,29,-1,2,93.2,57,51.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,5,Goal,NULL,NULL,NULL,-1,38,-1,2,89.7,66,52.2,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,583177E4-E1BB-4A01-8CCD-4EA3FA471968,11/21/20,6,Attempt,NULL,NULL,NULL,-1,4,-1,2,90.5,70,28.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,06D28082-1022-4CCF-A948-532683F3B901,11/21/20,0,Keypass,NULL,NULL,NULL,-1,57,-1,1,87.5,33,4.2,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,06D28082-1022-4CCF-A948-532683F3B901,11/21/20,1,Assist,NULL,NULL,NULL,-1,49,-1,1,80.5,41,16.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,CD4E2892-E139-49D6-8A68-5ECC855E604F,11/21/20,0,Keypass,NULL,NULL,NULL,-1,2,-1,1,24.6,6,67.9,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,CD4E2892-E139-49D6-8A68-5ECC855E604F,11/21/20,1,Interception to Attempt,NULL,NULL,NULL,-1,26,-1,1,59.2,18,83.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,CD4E2892-E139-49D6-8A68-5ECC855E604F,11/21/20,2,Attempt,NULL,NULL,NULL,-1,11,-1,2,74.9,66,53.2,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,E272A072-BBEA-4C7C-A93A-6145A2E7E1D1,11/21/20,0,Keypass,NULL,NULL,NULL,-1,49,-1,1,73.5,23,94.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,0,Keypass,NULL,NULL,NULL,-1,21,-1,1,84.5,3,67,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,1,Attempt,NULL,NULL,NULL,-1,23,-1,1,89.2,3,49,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,2,Keypass,NULL,NULL,NULL,-1,40,-1,1,99.5,8,99.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,3,Attempt,NULL,NULL,NULL,-1,44,-1,1,88.4,8,30.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,4,Keypass,NULL,NULL,NULL,-1,15,-1,1,77.8,15,30.4,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,5,Attempt,NULL,NULL,NULL,-1,16,-1,1,77.4,15,37.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,6,Attempt,NULL,NULL,NULL,-1,23,-1,1,72.5,17,30.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,7,Attempt,NULL,NULL,NULL,-1,46,-1,1,81.6,19,68.2,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,8,Keypass,NULL,NULL,NULL,-1,58,-1,1,80.5,26,24.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,9,Attempt,NULL,NULL,NULL,-1,59,-1,1,86.7,26,42.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,10,Keypass,NULL,NULL,NULL,-1,4,-1,1,82.7,39,11.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,11,Attempt,NULL,NULL,NULL,-1,7,-1,1,93.5,39,48.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,12,Interception to Attempt,NULL,NULL,NULL,-1,37,-1,1,38,38,45.1,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,13,Keypass,NULL,NULL,NULL,-1,6,-1,1,91.6,43,76,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,14,Attempt,NULL,NULL,NULL,-1,8,-1,1,91.4,43,54.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,15,Keypass,NULL,NULL,NULL,-1,34,-1,1,75.9,45,10.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,16,Attempt,NULL,NULL,NULL,-1,37,-1,1,69,45,27.1,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,17,Attempt,NULL,NULL,NULL,-1,5,-1,2,91.5,50,61,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,18,Attempt,NULL,NULL,NULL,-1,5,-1,2,82.8,50,33.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,19,Keypass,NULL,NULL,NULL,-1,9,-1,2,97.3,52,67.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,20,Attempt,NULL,NULL,NULL,-1,11,-1,2,85,52,58.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,21,Keypass,NULL,NULL,NULL,-1,48,-1,2,57.7,55,77.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,22,Attempt,NULL,NULL,NULL,-1,55,-1,2,72.7,55,64.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,23,Interception to Attempt,NULL,NULL,NULL,-1,44,-1,2,52.3,55,33.9,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,24,Keypass,NULL,NULL,NULL,-1,20,-1,2,36.7,58,76,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,25,Attempt,NULL,NULL,NULL,-1,29,-1,2,88.6,58,70.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,26,Keypass,NULL,NULL,NULL,-1,24,-1,2,88.5,63,87.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,27,Attempt,NULL,NULL,NULL,-1,27,-1,2,91.6,63,55.3,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,28,Keypass,NULL,NULL,NULL,-1,50,-1,2,79.7,70,56,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,29,Attempt,NULL,NULL,NULL,-1,51,-1,2,93.3,70,37.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,30,Attempt,NULL,NULL,NULL,-1,53,-1,2,95.4,70,55,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,31,Attempt,NULL,NULL,NULL,-1,57,-1,2,90.3,72,32.2,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,32,Interception to Attempt,NULL,NULL,NULL,-1,52,-1,2,64.7,72,30,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,33,Keypass,NULL,NULL,NULL,-1,10,-1,2,67.7,83,59.9,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,34,Attempt,NULL,NULL,NULL,-1,13,-1,2,76.5,83,64,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,35,Keypass,NULL,NULL,NULL,-1,56,-1,2,72.4,84,41,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,36,Attempt,NULL,NULL,NULL,-1,7,-1,2,78,85,51.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,37,Keypass,NULL,NULL,NULL,-1,50,-1,2,59.6,86,51.9,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,38,Attempt,NULL,NULL,NULL,-1,0,-1,2,84.5,87,66.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,39,Interception to Attempt,NULL,NULL,NULL,-1,49,-1,2,56.8,86,50,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,40,Keypass,NULL,NULL,NULL,-1,14,-1,2,99.5,89,0.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,11/21/20,41,Attempt,NULL,NULL,NULL,-1,16,-1,2,93.3,89,56.1,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,0,Attempt,NULL,NULL,NULL,-1,1,-1,1,80.9,2,62.6,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,1,Goal,NULL,NULL,NULL,-1,46,-1,1,95.7,24,41.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,2,Attempt,NULL,NULL,NULL,-1,59,-1,1,79.1,33,28.5,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,3,Attempt,NULL,NULL,NULL,-1,27,-1,1,78.2,36,48.1,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,4,Goal,NULL,NULL,NULL,-1,51,-1,1,88.3,41,48.7,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,5,Keypass,NULL,NULL,NULL,-1,21,-1,2,69.1,45,64.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,6,Interception to Attempt,NULL,NULL,NULL,-1,17,-1,2,58.6,45,64.8,English Premier League 2
D6091709-C2C6-424B-89AA-49D4CAFDB92B,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,11/21/20,7,Keypass,NULL,NULL,NULL,-1,0,-1,2,91.2,70,4.1,English Premier League 2
488310C6-08E8-4D06-B901-52EB0A9A711C,32F43D68-E694-4EE1-B05D-193B43217EEA,3/19/21,0,Attempt,NULL,NULL,NULL,-1,32,-1,1,90.6,14,47.6,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,32F43D68-E694-4EE1-B05D-193B43217EEA,3/19/21,1,Attempt,NULL,NULL,NULL,-1,18,-1,2,97,89,44.3,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,E272A072-BBEA-4C7C-A93A-6145A2E7E1D1,3/19/21,0,Attempt,NULL,NULL,NULL,-1,13,-1,2,88.2,57,61.6,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/19/21,0,Attempt,NULL,NULL,NULL,-1,7,-1,1,92.9,4,66.4,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/19/21,1,Interception to Attempt,NULL,NULL,NULL,-1,4,-1,1,69,4,57,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/19/21,2,Keypass,NULL,NULL,NULL,-1,17,-1,2,90.2,46,26.2,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/19/21,3,Interception to Attempt,NULL,NULL,NULL,-1,48,-1,2,52.6,50,6.8,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/19/21,4,Attempt,NULL,NULL,NULL,-1,52,-1,2,93.3,57,37.3,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/19/21,0,Keypass,NULL,NULL,NULL,-1,30,-1,1,99.5,14,99.5,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/19/21,1,Keypass,NULL,NULL,NULL,-1,9,-1,2,93.1,57,15.5,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/19/21,2,Keypass,NULL,NULL,NULL,-1,51,-1,2,76,57,28.8,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/19/21,3,Keypass,NULL,NULL,NULL,-1,15,-1,2,99.5,89,99.5,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,3/19/21,0,Keypass,NULL,NULL,NULL,-1,22,-1,2,87.5,63,27.3,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,3/19/21,1,Attempt,NULL,NULL,NULL,-1,33,-1,2,87.3,81,60.6,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/19/21,0,Attempt,NULL,NULL,NULL,-1,0,-1,1,88,11,36.3,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/19/21,1,Keypass,NULL,NULL,NULL,-1,24,-1,1,78.7,19,41.8,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/19/21,2,Attempt,NULL,NULL,NULL,-1,19,-1,2,84.9,46,46,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/19/21,3,Attempt,NULL,NULL,NULL,-1,53,-1,2,78.5,50,46.4,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/19/21,4,Attempt,NULL,NULL,NULL,-1,25,-1,2,81.3,63,32.4,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,0,Attempt,NULL,NULL,NULL,-1,55,-1,1,95.7,7,36.7,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,1,Keypass,NULL,NULL,NULL,-1,56,-1,1,85.2,7,59,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,2,Attempt,NULL,NULL,NULL,-1,57,-1,1,90.2,7,40.6,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,3,Keypass,NULL,NULL,NULL,-1,37,-1,1,78.1,8,25.6,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,4,Attempt,NULL,NULL,NULL,-1,40,-1,1,91,8,40.8,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,5,Keypass,NULL,NULL,NULL,-1,17,-1,1,86.6,12,10.3,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,6,Attempt,NULL,NULL,NULL,-1,18,-1,1,91.5,12,61.4,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,7,Keypass,NULL,NULL,NULL,-1,58,-1,1,58.6,30,36.1,English Premier League
488310C6-08E8-4D06-B901-52EB0A9A711C,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/19/21,8,Attempt,NULL,NULL,NULL,-1,2,-1,1,91.3,31,62.7,English Premier League
